facet	value	count
annotation_class	GO:1902176	32
annotation_class	GO:1902236	32
annotation_class	GO:1902456	32
annotation_class	GO:1903940	32
annotation_class	GO:0000824	31
annotation_class	GO:0000921	31
annotation_class	GO:0001938	31
annotation_class	GO:0002548	31
annotation_class	GO:0004947	31
annotation_class	GO:0005175	31
annotation_class	GO:0006801	31
annotation_class	GO:0006835	31
annotation_class	GO:0007309	31
annotation_class	GO:0008297	31
annotation_class	GO:0008431	31
annotation_class	GO:0009115	31
annotation_class	GO:0010030	31
annotation_class	GO:0015840	31
annotation_class	GO:0016608	31
annotation_class	GO:0019200	31
annotation_class	GO:0019960	31
annotation_class	GO:0031179	31
annotation_class	GO:0031264	31
annotation_class	GO:0032034	31
annotation_class	GO:0032221	31
annotation_class	GO:0033148	31
annotation_class	GO:0035473	31
annotation_class	GO:0035838	31
annotation_class	GO:0042164	31
annotation_class	GO:0042789	31
annotation_class	GO:0044292	31
annotation_class	GO:0044878	31
annotation_class	GO:0046015	31
annotation_class	GO:0048030	31
annotation_class	GO:0050277	31
annotation_class	GO:0050436	31
annotation_class	GO:0050855	31
annotation_class	GO:0051044	31
annotation_class	GO:0051452	31
annotation_class	GO:0051745	31
annotation_class	GO:0061509	31
annotation_class	GO:0070916	31
annotation_class	GO:0071267	31
annotation_class	GO:0090280	31
annotation_class	GO:0090585	31
annotation_class	GO:0098639	31
annotation_class	GO:0099151	31
annotation_class	GO:0099152	31
annotation_class	GO:0099158	31
annotation_class	GO:1901317	31
annotation_class	GO:1904768	31
annotation_class	GO:0002502	30
annotation_class	GO:0004068	30
annotation_class	GO:0004504	30
annotation_class	GO:0004621	30
annotation_class	GO:0006359	30
annotation_class	GO:0006776	30
annotation_class	GO:0007060	30
annotation_class	GO:0008559	30
annotation_class	GO:0008585	30
annotation_class	GO:0015944	30
annotation_class	GO:0016262	30
annotation_class	GO:0017089	30
annotation_class	GO:0023024	30
annotation_class	GO:0023041	30
annotation_class	GO:0030507	30
annotation_class	GO:0030867	30
annotation_class	GO:0033280	30
annotation_class	GO:0034424	30
annotation_class	GO:0034713	30
annotation_class	GO:0036397	30
annotation_class	GO:0042311	30
annotation_class	GO:0042369	30
annotation_class	GO:0043164	30
annotation_class	GO:0044409	30
annotation_class	GO:0045176	30
annotation_class	GO:0045179	30
annotation_class	GO:0045945	30
annotation_class	GO:0046969	30
annotation_class	GO:0047173	30
annotation_class	GO:0047961	30
annotation_class	GO:0048227	30
annotation_class	GO:0061371	30
annotation_class	GO:0062061	30
annotation_class	GO:0062078	30
annotation_class	GO:0070330	30
annotation_class	GO:0071791	30
annotation_class	GO:0080129	30
annotation_class	GO:0097059	30
annotation_class	GO:0097125	30
annotation_class	GO:0097208	30
annotation_class	GO:0097541	30
annotation_class	GO:0120114	30
annotation_class	GO:0140107	30
annotation_class	GO:0141089	30
annotation_class	GO:1900075	30
annotation_class	GO:1902306	30
annotation_class	GO:1902444	30
annotation_class	GO:1903599	30
annotation_class	GO:1903979	30
annotation_class	GO:1904736	30
annotation_class	GO:1905502	30
annotation_class	GO:1990590	30
annotation_class	GO:0000716	29
annotation_class	GO:0001763	29
annotation_class	GO:0003940	29
annotation_class	GO:0003959	29
annotation_class	GO:0004783	29
annotation_class	GO:0004966	29
annotation_class	GO:0006027	29
annotation_class	GO:0006587	29
annotation_class	GO:0006997	29
annotation_class	GO:0007044	29
annotation_class	GO:0008111	29
annotation_class	GO:0008881	29
annotation_class	GO:0009804	29
annotation_class	GO:0010644	29
annotation_class	GO:0015024	29
annotation_class	GO:0015887	29
annotation_class	GO:0016182	29
annotation_class	GO:0016250	29
annotation_class	GO:0016627	29
annotation_class	GO:0017096	29
annotation_class	GO:0019316	29
annotation_class	GO:0019981	29
annotation_class	GO:0030200	29
annotation_class	GO:0030220	29
annotation_class	GO:0030731	29
annotation_class	GO:0031894	29
annotation_class	GO:0032027	29
annotation_class	GO:0033490	29
annotation_class	GO:0034243	29
annotation_class	GO:0035240	29
annotation_class	GO:0035643	29
annotation_class	GO:0035791	29
annotation_class	GO:0036139	29
annotation_class	GO:0036140	29
annotation_class	GO:0036286	29
annotation_class	GO:0036502	29
annotation_class	GO:0042078	29
annotation_class	GO:0043175	29
annotation_class	GO:0043394	29
annotation_class	GO:0045453	29
annotation_class	GO:0047777	29
annotation_class	GO:0047820	29
annotation_class	GO:0048499	29
annotation_class	GO:0048752	29
annotation_class	GO:0051147	29
annotation_class	GO:0051302	29
annotation_class	GO:0051881	29
annotation_class	GO:0070052	29
annotation_class	GO:0071770	29
annotation_class	GO:0072544	29
annotation_class	GO:0072545	29
annotation_class	GO:0097242	29
annotation_class	GO:0098830	29
annotation_class	GO:0098943	29
annotation_class	GO:0106064	29
annotation_class	GO:0120044	29
annotation_class	GO:0120316	29
annotation_class	GO:1902004	29
annotation_class	GO:1902103	29
annotation_class	GO:1902490	29
annotation_class	GO:1903955	29
annotation_class	GO:1905323	29
annotation_class	GO:1905564	29
annotation_class	GO:1990549	29
annotation_class	GO:0000294	28
annotation_class	GO:0001673	28
annotation_class	GO:0001694	28
annotation_class	GO:0002003	28
annotation_class	GO:0003831	28
annotation_class	GO:0004398	28
annotation_class	GO:0004401	28
annotation_class	GO:0004466	28
annotation_class	GO:0004932	28
annotation_class	GO:0004956	28
annotation_class	GO:0005456	28
annotation_class	GO:0005628	28
annotation_class	GO:0006190	28
annotation_class	GO:0006253	28
annotation_class	GO:0008241	28
annotation_class	GO:0008391	28
annotation_class	GO:0008397	28
annotation_class	GO:0009664	28
annotation_class	GO:0010239	28
annotation_class	GO:0015068	28
annotation_class	GO:0015782	28
annotation_class	GO:0016015	28
annotation_class	GO:0016879	28
annotation_class	GO:0023019	28
annotation_class	GO:0030130	28
annotation_class	GO:0030948	28
annotation_class	GO:0032896	28
annotation_class	GO:0033729	28
annotation_class	GO:0034965	28
annotation_class	GO:0035148	28
annotation_class	GO:0035438	28
annotation_class	GO:0035582	28
annotation_class	GO:0036066	28
annotation_class	GO:0038109	28
annotation_class	GO:0042357	28
annotation_class	GO:0042551	28
annotation_class	GO:0042758	28
annotation_class	GO:0042777	28
annotation_class	GO:0043199	28
annotation_class	GO:0044727	28
annotation_class	GO:0044790	28
annotation_class	GO:0046326	28
annotation_class	GO:0046715	28
annotation_class	GO:0046870	28
annotation_class	GO:0047349	28
annotation_class	GO:0047840	28
annotation_class	GO:0048264	28
annotation_class	GO:0050333	28
annotation_class	GO:0050509	28
annotation_class	GO:0050810	28
annotation_class	GO:0061507	28
annotation_class	GO:0071590	28
annotation_class	GO:0071592	28
annotation_class	GO:0071966	28
annotation_class	GO:0072558	28
annotation_class	GO:0090051	28
annotation_class	GO:0098998	28
annotation_class	GO:0102524	28
annotation_class	GO:0110078	28
annotation_class	GO:1903966	28
annotation_class	GO:1990060	28
annotation_class	GO:1990535	28
annotation_class	GO:2000641	28
annotation_class	GO:0000025	27
annotation_class	GO:0000034	27
annotation_class	GO:0000140	27
annotation_class	GO:0000721	27
annotation_class	GO:0001631	27
annotation_class	GO:0001961	27
annotation_class	GO:0002089	27
annotation_class	GO:0004441	27
annotation_class	GO:0004454	27
annotation_class	GO:0004574	27
annotation_class	GO:0004835	27
annotation_class	GO:0004905	27
annotation_class	GO:0004920	27
annotation_class	GO:0004951	27
annotation_class	GO:0005183	27
annotation_class	GO:0006075	27
annotation_class	GO:0008761	27
annotation_class	GO:0008855	27
annotation_class	GO:0009071	27
annotation_class	GO:0009337	27
annotation_class	GO:0009486	27
annotation_class	GO:0009744	27
annotation_class	GO:0009750	27
annotation_class	GO:0010882	27
annotation_class	GO:0015640	27
annotation_class	GO:0016818	27
annotation_class	GO:0018169	27
annotation_class	GO:0019780	27
annotation_class	GO:0030338	27
annotation_class	GO:0030975	27
annotation_class	GO:0031530	27
annotation_class	GO:0031718	27
annotation_class	GO:0031763	27
annotation_class	GO:0031777	27
annotation_class	GO:0032227	27
annotation_class	GO:0033934	27
annotation_class	GO:0034363	27
annotation_class	GO:0034384	27
annotation_class	GO:0038163	27
annotation_class	GO:0042809	27
annotation_class	GO:0042974	27
annotation_class	GO:0043535	27
annotation_class	GO:0046360	27
annotation_class	GO:0046381	27
annotation_class	GO:0051278	27
annotation_class	GO:0051429	27
annotation_class	GO:0051460	27
annotation_class	GO:0060237	27
annotation_class	GO:0060340	27
annotation_class	GO:0061689	27
annotation_class	GO:0070873	27
annotation_class	GO:0071602	27
annotation_class	GO:0072383	27
annotation_class	GO:0090313	27
annotation_class	GO:0097067	27
annotation_class	GO:1902749	27
annotation_class	GO:1903833	27
annotation_class	GO:1990047	27
annotation_class	GO:2000632	27
annotation_class	GO:0001605	26
annotation_class	GO:0001632	26
annotation_class	GO:0001635	26
annotation_class	GO:0001939	26
annotation_class	GO:0001940	26
annotation_class	GO:0004073	26
annotation_class	GO:0004996	26
annotation_class	GO:0006523	26
annotation_class	GO:0006530	26
annotation_class	GO:0008480	26
annotation_class	GO:0008734	26
annotation_class	GO:0008775	26
annotation_class	GO:0008803	26
annotation_class	GO:0008825	26
annotation_class	GO:0009374	26
annotation_class	GO:0009445	26
annotation_class	GO:0009615	26
annotation_class	GO:0010488	26
annotation_class	GO:0010543	26
annotation_class	GO:0016203	26
annotation_class	GO:0016209	26
annotation_class	GO:0016521	26
annotation_class	GO:0030854	26
annotation_class	GO:0032691	26
annotation_class	GO:0033210	26
annotation_class	GO:0035631	26
annotation_class	GO:0042271	26
annotation_class	GO:0042415	26
annotation_class	GO:0042428	26
annotation_class	GO:0042475	26
annotation_class	GO:0042491	26
annotation_class	GO:0042577	26
annotation_class	GO:0042585	26
annotation_class	GO:0042843	26
annotation_class	GO:0042998	26
annotation_class	GO:0043540	26
annotation_class	GO:0043569	26
annotation_class	GO:0045125	26
annotation_class	GO:0045486	26
annotation_class	GO:0046132	26
annotation_class	GO:0046642	26
annotation_class	GO:0047291	26
annotation_class	GO:0048027	26
annotation_class	GO:0050714	26
annotation_class	GO:0051126	26
annotation_class	GO:0051606	26
annotation_class	GO:0052597	26
annotation_class	GO:0060631	26
annotation_class	GO:0070266	26
annotation_class	GO:0070692	26
annotation_class	GO:0070937	26
annotation_class	GO:0071253	26
annotation_class	GO:0071813	26
annotation_class	GO:0090118	26
annotation_class	GO:0090257	26
annotation_class	GO:0106217	26
annotation_class	GO:0110154	26
annotation_class	GO:1901053	26
annotation_class	GO:1902508	26
annotation_class	GO:1903298	26
annotation_class	GO:1904153	26
annotation_class	GO:1904240	26
annotation_class	GO:1905168	26
annotation_class	GO:1990002	26
annotation_class	GO:1990111	26
annotation_class	GO:1990204	26
annotation_class	GO:2000010	26
annotation_class	GO:2000156	26
annotation_class	GO:2001242	26
annotation_class	GO:0000316	25
annotation_class	GO:0000319	25
annotation_class	GO:0001616	25
annotation_class	GO:0001761	25
annotation_class	GO:0001762	25
annotation_class	GO:0002076	25
annotation_class	GO:0002193	25
annotation_class	GO:0002523	25
annotation_class	GO:0002937	25
annotation_class	GO:0003218	25
annotation_class	GO:0004051	25
annotation_class	GO:0004940	25
annotation_class	GO:0004941	25
annotation_class	GO:0004963	25
annotation_class	GO:0004979	25
annotation_class	GO:0005173	25
annotation_class	GO:0005334	25
annotation_class	GO:0005369	25
annotation_class	GO:0006910	25
annotation_class	GO:0006924	25
annotation_class	GO:0007549	25
annotation_class	GO:0008127	25
annotation_class	GO:0008147	25
annotation_class	GO:0008343	25
annotation_class	GO:0008504	25
annotation_class	GO:0008829	25
annotation_class	GO:0008914	25
annotation_class	GO:0009030	25
annotation_class	GO:0009104	25
annotation_class	GO:0010874	25
annotation_class	GO:0010893	25
annotation_class	GO:0015052	25
annotation_class	GO:0015215	25
annotation_class	GO:0015374	25
annotation_class	GO:0015657	25
annotation_class	GO:0015734	25
annotation_class	GO:0015860	25
annotation_class	GO:0015864	25
annotation_class	GO:0016667	25
annotation_class	GO:0016914	25
annotation_class	GO:0022406	25
annotation_class	GO:0022408	25
annotation_class	GO:0022858	25
annotation_class	GO:0030157	25
annotation_class	GO:0030343	25
annotation_class	GO:0030546	25
annotation_class	GO:0031073	25
annotation_class	GO:0031465	25
annotation_class	GO:0031934	25
annotation_class	GO:0032330	25
annotation_class	GO:0032872	25
annotation_class	GO:0033488	25
annotation_class	GO:0033739	25
annotation_class	GO:0034257	25
annotation_class	GO:0034383	25
annotation_class	GO:0034633	25
annotation_class	GO:0035368	25
annotation_class	GO:0035692	25
annotation_class	GO:0036151	25
annotation_class	GO:0038047	25
annotation_class	GO:0038085	25
annotation_class	GO:0038133	25
annotation_class	GO:0042694	25
annotation_class	GO:0043292	25
annotation_class	GO:0046047	25
annotation_class	GO:0046052	25
annotation_class	GO:0046061	25
annotation_class	GO:0046076	25
annotation_class	GO:0046417	25
annotation_class	GO:0046819	25
annotation_class	GO:0046848	25
annotation_class	GO:0050251	25
annotation_class	GO:0050528	25
annotation_class	GO:0051299	25
annotation_class	GO:0051380	25
annotation_class	GO:0051503	25
annotation_class	GO:0051718	25
annotation_class	GO:0051978	25
annotation_class	GO:0052885	25
annotation_class	GO:0060965	25
annotation_class	GO:0060998	25
annotation_class	GO:0061542	25
annotation_class	GO:0070254	25
annotation_class	GO:0070488	25
annotation_class	GO:0070602	25
annotation_class	GO:0071285	25
annotation_class	GO:0071800	25
annotation_class	GO:0072531	25
annotation_class	GO:0086044	25
annotation_class	GO:0086076	25
annotation_class	GO:0090026	25
annotation_class	GO:0090181	25
annotation_class	GO:0097049	25
annotation_class	GO:0098046	25
annotation_class	GO:0098594	25
annotation_class	GO:0140329	25
annotation_class	GO:0140794	25
annotation_class	GO:1901235	25
annotation_class	GO:1901827	25
annotation_class	GO:1902270	25
annotation_class	GO:1903569	25
annotation_class	GO:1903805	25
annotation_class	GO:1904273	25
annotation_class	GO:1905602	25
annotation_class	GO:1990379	25
annotation_class	GO:0000016	24
annotation_class	GO:0000272	24
annotation_class	GO:0000280	24
annotation_class	GO:0001596	24
annotation_class	GO:0001691	24
annotation_class	GO:0001733	24
annotation_class	GO:0002755	24
annotation_class	GO:0003081	24
annotation_class	GO:0003084	24
annotation_class	GO:0003846	24
annotation_class	GO:0004507	24
annotation_class	GO:0004707	24
annotation_class	GO:0004781	24
annotation_class	GO:0004990	24
annotation_class	GO:0006220	24
annotation_class	GO:0006667	24
annotation_class	GO:0007413	24
annotation_class	GO:0007586	24
annotation_class	GO:0008726	24
annotation_class	GO:0008834	24
annotation_class	GO:0008982	24
annotation_class	GO:0008998	24
annotation_class	GO:0009085	24
annotation_class	GO:0009265	24
annotation_class	GO:0010855	24
annotation_class	GO:0010891	24
annotation_class	GO:0014016	24
annotation_class	GO:0015390	24
annotation_class	GO:0015666	24
annotation_class	GO:0030474	24
annotation_class	GO:0030504	24
annotation_class	GO:0031144	24
annotation_class	GO:0031250	24
annotation_class	GO:0032185	24
annotation_class	GO:0032342	24
annotation_class	GO:0032474	24
annotation_class	GO:0032839	24
annotation_class	GO:0034506	24
annotation_class	GO:0034634	24
annotation_class	GO:0034775	24
annotation_class	GO:0035361	24
annotation_class	GO:0035599	24
annotation_class	GO:0038108	24
annotation_class	GO:0042119	24
annotation_class	GO:0042908	24
annotation_class	GO:0043063	24
annotation_class	GO:0043068	24
annotation_class	GO:0043474	24
annotation_class	GO:0045730	24
annotation_class	GO:0046203	24
annotation_class	GO:0046306	24
annotation_class	GO:0047783	24
annotation_class	GO:0047865	24
annotation_class	GO:0048021	24
annotation_class	GO:0048703	24
annotation_class	GO:0050797	24
annotation_class	GO:0051894	24
annotation_class	GO:0060137	24
annotation_class	GO:0060155	24
annotation_class	GO:0060368	24
annotation_class	GO:0060765	24
annotation_class	GO:0061762	24
annotation_class	GO:0061952	24
annotation_class	GO:0062030	24
annotation_class	GO:0070644	24
annotation_class	GO:0071817	24
annotation_class	GO:0072676	24
annotation_class	GO:0075509	24
annotation_class	GO:0097682	24
annotation_class	GO:0098038	24
annotation_class	GO:0098693	24
annotation_class	GO:0098696	24
annotation_class	GO:0098863	24
annotation_class	GO:0140567	24
annotation_class	GO:0140569	24
annotation_class	GO:1900871	24
annotation_class	GO:1901982	24
annotation_class	GO:1902692	24
annotation_class	GO:1902895	24
annotation_class	GO:1905818	24
annotation_class	GO:2000210	24
annotation_class	GO:2000811	24
annotation_class	GO:0000286	23
annotation_class	GO:0000345	23
annotation_class	GO:0001000	23
annotation_class	GO:0001541	23
annotation_class	GO:0001692	23
annotation_class	GO:0001714	23
annotation_class	GO:0001890	23
annotation_class	GO:0002079	23
annotation_class	GO:0002276	23
annotation_class	GO:0002302	23
annotation_class	GO:0002322	23
annotation_class	GO:0002520	23
annotation_class	GO:0003877	23
annotation_class	GO:0004463	23
annotation_class	GO:0004964	23
annotation_class	GO:0004977	23
annotation_class	GO:0005011	23
annotation_class	GO:0005542	23
annotation_class	GO:0008437	23
annotation_class	GO:0008484	23
annotation_class	GO:0008518	23
annotation_class	GO:0008523	23
annotation_class	GO:0008700	23
annotation_class	GO:0008710	23
annotation_class	GO:0008728	23
annotation_class	GO:0008979	23
annotation_class	GO:0009792	23
annotation_class	GO:0010482	23
annotation_class	GO:0010859	23
annotation_class	GO:0010996	23
annotation_class	GO:0014032	23
annotation_class	GO:0014050	23
annotation_class	GO:0014054	23
annotation_class	GO:0014839	23
annotation_class	GO:0014909	23
annotation_class	GO:0015128	23
annotation_class	GO:0015233	23
annotation_class	GO:0015382	23
annotation_class	GO:0015771	23
annotation_class	GO:0015878	23
annotation_class	GO:0015964	23
annotation_class	GO:0015966	23
annotation_class	GO:0015969	23
annotation_class	GO:0016990	23
annotation_class	GO:0017000	23
annotation_class	GO:0017045	23
annotation_class	GO:0018479	23
annotation_class	GO:0018580	23
annotation_class	GO:0019276	23
annotation_class	GO:0021515	23
annotation_class	GO:0021517	23
annotation_class	GO:0021520	23
annotation_class	GO:0021899	23
annotation_class	GO:0022602	23
annotation_class	GO:0022617	23
annotation_class	GO:0030098	23
annotation_class	GO:0030101	23
annotation_class	GO:0030238	23
annotation_class	GO:0030292	23
annotation_class	GO:0030506	23
annotation_class	GO:0030856	23
annotation_class	GO:0031018	23
annotation_class	GO:0031256	23
annotation_class	GO:0031581	23
annotation_class	GO:0032359	23
annotation_class	GO:0032811	23
annotation_class	GO:0032897	23
annotation_class	GO:0032998	23
annotation_class	GO:0033630	23
annotation_class	GO:0033785	23
annotation_class	GO:0033786	23
annotation_class	GO:0033906	23
annotation_class	GO:0035425	23
annotation_class	GO:0035429	23
annotation_class	GO:0035987	23
annotation_class	GO:0036195	23
annotation_class	GO:0036505	23
annotation_class	GO:0038001	23
annotation_class	GO:0038160	23
annotation_class	GO:0039552	23
annotation_class	GO:0042700	23
annotation_class	GO:0042942	23
annotation_class	GO:0043165	23
annotation_class	GO:0043951	23
annotation_class	GO:0044010	23
annotation_class	GO:0044380	23
annotation_class	GO:0045431	23
annotation_class	GO:0045545	23
annotation_class	GO:0045646	23
annotation_class	GO:0046421	23
annotation_class	GO:0046425	23
annotation_class	GO:0046871	23
annotation_class	GO:0047066	23
annotation_class	GO:0047186	23
annotation_class	GO:0047288	23
annotation_class	GO:0048403	23
annotation_class	GO:0048408	23
annotation_class	GO:0048771	23
annotation_class	GO:0050847	23
annotation_class	GO:0051118	23
annotation_class	GO:0051151	23
annotation_class	GO:0051308	23
annotation_class	GO:0051464	23
annotation_class	GO:0051895	23
annotation_class	GO:0060081	23
annotation_class	GO:0060175	23
annotation_class	GO:0060182	23
annotation_class	GO:0060736	23
annotation_class	GO:0060742	23
annotation_class	GO:0060816	23
annotation_class	GO:0061501	23
annotation_class	GO:0061609	23
annotation_class	GO:0061702	23
annotation_class	GO:0070032	23
annotation_class	GO:0070051	23
annotation_class	GO:0070093	23
annotation_class	GO:0070419	23
annotation_class	GO:0070472	23
annotation_class	GO:0070779	23
annotation_class	GO:0071554	23
annotation_class	GO:0071896	23
annotation_class	GO:0090190	23
annotation_class	GO:0090589	23
annotation_class	GO:0097135	23
annotation_class	GO:0098817	23
annotation_class	GO:0098838	23
annotation_class	GO:0120017	23
annotation_class	GO:0120200	23
annotation_class	GO:0120206	23
annotation_class	GO:1900025	23
annotation_class	GO:1900027	23
annotation_class	GO:1900186	23
annotation_class	GO:1900864	23
annotation_class	GO:1901318	23
annotation_class	GO:1901739	23
annotation_class	GO:1902414	23
annotation_class	GO:1902503	23
annotation_class	GO:1902723	23
annotation_class	GO:1903589	23
annotation_class	GO:1904121	23
annotation_class	GO:1905344	23
annotation_class	GO:1990244	23
annotation_class	GO:1990416	23
annotation_class	GO:1990682	23
annotation_class	GO:1990758	23
annotation_class	GO:1990776	23
annotation_class	GO:2000463	23
annotation_class	GO:2000805	23
annotation_class	GO:2000852	23
annotation_class	GO:2001034	23
annotation_class	GO:2001287	23
annotation_class	GO:0000235	22
annotation_class	GO:0001626	22
annotation_class	GO:0001843	22
annotation_class	GO:0002027	22
annotation_class	GO:0002052	22
annotation_class	GO:0002093	22
annotation_class	GO:0002951	22
annotation_class	GO:0003097	22
annotation_class	GO:0003851	22
annotation_class	GO:0004137	22
annotation_class	GO:0004138	22
annotation_class	GO:0004167	22
annotation_class	GO:0005018	22
annotation_class	GO:0005019	22
annotation_class	GO:0005835	22
annotation_class	GO:0006583	22
annotation_class	GO:0006867	22
annotation_class	GO:0007112	22
annotation_class	GO:0007161	22
annotation_class	GO:0008088	22
annotation_class	GO:0008428	22
annotation_class	GO:0008804	22
annotation_class	GO:0009273	22
annotation_class	GO:0009307	22
annotation_class	GO:0010294	22
annotation_class	GO:0010637	22
annotation_class	GO:0010718	22
annotation_class	GO:0010753	22
annotation_class	GO:0014706	22
annotation_class	GO:0014809	22
annotation_class	GO:0014911	22
annotation_class	GO:0015168	22
annotation_class	GO:0015483	22
annotation_class	GO:0015747	22
annotation_class	GO:0016055	22
annotation_class	GO:0016191	22
annotation_class	GO:0016312	22
annotation_class	GO:0016331	22
annotation_class	GO:0016496	22
annotation_class	GO:0019730	22
annotation_class	GO:0019991	22
annotation_class	GO:0021847	22
annotation_class	GO:0022027	22
annotation_class	GO:0030466	22
annotation_class	GO:0030868	22
annotation_class	GO:0031115	22
annotation_class	GO:0031627	22
annotation_class	GO:0031642	22
annotation_class	GO:0031697	22
annotation_class	GO:0031707	22
annotation_class	GO:0032208	22
annotation_class	GO:0032311	22
annotation_class	GO:0032328	22
annotation_class	GO:0033604	22
annotation_class	GO:0034079	22
annotation_class	GO:0034638	22
annotation_class	GO:0035173	22
annotation_class	GO:0035378	22
annotation_class	GO:0035379	22
annotation_class	GO:0035662	22
annotation_class	GO:0038048	22
annotation_class	GO:0038128	22
annotation_class	GO:0038131	22
annotation_class	GO:0038132	22
annotation_class	GO:0042583	22
annotation_class	GO:0043653	22
annotation_class	GO:0043654	22
annotation_class	GO:0044309	22
annotation_class	GO:0045054	22
annotation_class	GO:0045124	22
annotation_class	GO:0045348	22
annotation_class	GO:0045830	22
annotation_class	GO:0045955	22
annotation_class	GO:0046549	22
annotation_class	GO:0046676	22
annotation_class	GO:0047017	22
annotation_class	GO:0047024	22
annotation_class	GO:0047391	22
annotation_class	GO:0048137	22
annotation_class	GO:0048156	22
annotation_class	GO:0048242	22
annotation_class	GO:0048385	22
annotation_class	GO:0048701	22
annotation_class	GO:0048715	22
annotation_class	GO:0048742	22
annotation_class	GO:0050459	22
annotation_class	GO:0050863	22
annotation_class	GO:0051283	22
annotation_class	GO:0051538	22
annotation_class	GO:0051701	22
annotation_class	GO:0052840	22
annotation_class	GO:0055007	22
annotation_class	GO:0055010	22
annotation_class	GO:0060002	22
annotation_class	GO:0060371	22
annotation_class	GO:0061044	22
annotation_class	GO:0061820	22
annotation_class	GO:0062208	22
annotation_class	GO:0070314	22
annotation_class	GO:0070699	22
annotation_class	GO:0071221	22
annotation_class	GO:0071244	22
annotation_class	GO:0071281	22
annotation_class	GO:0071622	22
annotation_class	GO:0071664	22
annotation_class	GO:0071731	22
annotation_class	GO:0071889	22
annotation_class	GO:0086006	22
annotation_class	GO:0089709	22
annotation_class	GO:0090083	22
annotation_class	GO:0090535	22
annotation_class	GO:0097252	22
annotation_class	GO:0097485	22
annotation_class	GO:0097711	22
annotation_class	GO:0098813	22
annotation_class	GO:0098921	22
annotation_class	GO:0101023	22
annotation_class	GO:0110070	22
annotation_class	GO:0140014	22
annotation_class	GO:0160020	22
annotation_class	GO:1900028	22
annotation_class	GO:1900449	22
annotation_class	GO:1901750	22
annotation_class	GO:1902404	22
annotation_class	GO:1904292	22
annotation_class	GO:1905347	22
annotation_class	GO:1905349	22
annotation_class	GO:1990102	22
annotation_class	GO:1990403	22
annotation_class	GO:1990715	22
annotation_class	GO:2000050	22
annotation_class	GO:2000051	22
annotation_class	GO:2000095	22
annotation_class	GO:2000143	22
annotation_class	GO:2000146	22
annotation_class	GO:2000343	22
annotation_class	GO:2000392	22
annotation_class	GO:2001204	22
annotation_class	GO:0000328	21
annotation_class	GO:0000979	21
annotation_class	GO:0001779	21
annotation_class	GO:0002155	21
annotation_class	GO:0002204	21
annotation_class	GO:0002521	21
annotation_class	GO:0002821	21
annotation_class	GO:0002947	21
annotation_class	GO:0003912	21
annotation_class	GO:0004607	21
annotation_class	GO:0004958	21
annotation_class	GO:0005008	21
annotation_class	GO:0005130	21
annotation_class	GO:0005883	21
annotation_class	GO:0005918	21
annotation_class	GO:0005927	21
annotation_class	GO:0006356	21
annotation_class	GO:0006540	21
annotation_class	GO:0006562	21
annotation_class	GO:0006642	21
annotation_class	GO:0007525	21
annotation_class	GO:0007613	21
annotation_class	GO:0008204	21
annotation_class	GO:0008883	21
annotation_class	GO:0009303	21
annotation_class	GO:0010459	21
annotation_class	GO:0010764	21
annotation_class	GO:0014827	21
annotation_class	GO:0015055	21
annotation_class	GO:0015489	21
annotation_class	GO:0016241	21
annotation_class	GO:0016501	21
annotation_class	GO:0019209	21
annotation_class	GO:0019896	21
annotation_class	GO:0021902	21
annotation_class	GO:0021915	21
annotation_class	GO:0030241	21
annotation_class	GO:0030844	21
annotation_class	GO:0031432	21
annotation_class	GO:0031528	21
annotation_class	GO:0031536	21
annotation_class	GO:0031700	21
annotation_class	GO:0031701	21
annotation_class	GO:0031730	21
annotation_class	GO:0031883	21
annotation_class	GO:0032196	21
annotation_class	GO:0032265	21
annotation_class	GO:0032784	21
annotation_class	GO:0033366	21
annotation_class	GO:0033634	21
annotation_class	GO:0034141	21
annotation_class	GO:0034145	21
annotation_class	GO:0034359	21
annotation_class	GO:0034685	21
annotation_class	GO:0034737	21
annotation_class	GO:0035650	21
annotation_class	GO:0035751	21
annotation_class	GO:0035757	21
annotation_class	GO:0035758	21
annotation_class	GO:0035995	21
annotation_class	GO:0036337	21
annotation_class	GO:0038117	21
annotation_class	GO:0038158	21
annotation_class	GO:0042601	21
annotation_class	GO:0042982	21
annotation_class	GO:0043114	21
annotation_class	GO:0043185	21
annotation_class	GO:0043198	21
annotation_class	GO:0044090	21
annotation_class	GO:0044609	21
annotation_class	GO:0044819	21
annotation_class	GO:0045190	21
annotation_class	GO:0045639	21
annotation_class	GO:0045659	21
annotation_class	GO:0045744	21
annotation_class	GO:0046325	21
annotation_class	GO:0046600	21
annotation_class	GO:0047657	21
annotation_class	GO:0047933	21
annotation_class	GO:0048169	21
annotation_class	GO:0048203	21
annotation_class	GO:0048260	21
annotation_class	GO:0048662	21
annotation_class	GO:0048769	21
annotation_class	GO:0050709	21
annotation_class	GO:0050892	21
annotation_class	GO:0050974	21
annotation_class	GO:0051300	21
annotation_class	GO:0051786	21
annotation_class	GO:0051957	21
annotation_class	GO:0052642	21
annotation_class	GO:0055117	21
annotation_class	GO:0060420	21
annotation_class	GO:0060544	21
annotation_class	GO:0061041	21
annotation_class	GO:0070064	21
annotation_class	GO:0070160	21
annotation_class	GO:0070358	21
